Close,High,Low,Open,Volume
NVDA,NVDA,NVDA,NVDA,NVDA
0.0376117080450058,0.04477531601883194,0.03558146850161037,0.040118786537553526,2714688000
0.04155205935239792,0.042028898292131286,0.037611707302067456,0.040596543614194805,510480000
0.03832787275314331,0.042865189292153286,0.037730903626219066,0.042028885256321334,343200000
0.03820866718888283,0.03940260220917949,0.036297639429123,0.038447086621252693,244368000
0.038088541477918625,0.038447087859194894,0.03785012203787199,0.03820866841914826,227520000
0.03629765287041664,0.03820868133784467,0.03629765287041664,0.038088554355999026,244032000
0.03701474890112877,0.03725316844127635,0.0362976558375032,0.0362976558375032,154704000
0.03414911776781082,0.03725316625582631,0.0330743937489647,0.03629765370810812,264096000
0.03486528620123863,0.0353430440587958,0.03343201604466135,0.03367135443811293,75120000
0.03677539899945259,0.03773091121743983,0.03486528324446436,0.03534304106150495,181920000
0.037850137799978256,0.0382086843305657,0.03641778270470974,0.03737237979167677,136848000
0.03653696924448013,0.03820866182401844,0.03653696924448013,0.0380885349035237,154080000
0.0351036973297596,0.037491566888811396,0.03462593963214157,0.037253144088428475,86976000
0.034746065735816956,0.036059208468849614,0.03414909665191475,0.03510369651196671,148224000
0.037730906158685684,0.03916326048849713,0.03486527856991794,0.03486527856991794,132240000
0.039880361407995224,0.04011878084876381,0.03820866853484699,0.03820866853484699,109728000
0.04011878743767738,0.04226823847463416,0.03605922377309622,0.04059654532693522,211008000
0.03796933591365814,0.03964102903991296,0.03725315855366183,0.039163271156783704,67728000
0.03856629133224487,0.03964101474123246,0.03749156792325728,0.03916325703043241,70704000
0.039880361407995224,0.04059653865955702,0.037730910724053775,0.03820866853484699,75360000
0.04011878743767738,0.041074303216193056,0.0379693364007206,0.04059654532693522,205248000
0.042028896510601044,0.042865200770374215,0.03868642942730776,0.04107429974222978,138096000
0.045372288674116135,0.05014894546474254,0.044297564808887566,0.04823791722636723,612768000
0.043939922004938126,0.04871566199340763,0.04322282586330304,0.04728330415245541,149136000
0.041909683495759964,0.04585003490962295,0.041552052640679314,0.04441768046304832,172608000
0.04214903339743614,0.043939938263839684,0.04011879350161924,0.04298442234089811,92160000
0.041790492832660675,0.04226825086193214,0.04107431525359161,0.04202891238245827,55248000
0.03892485797405243,0.04202890632222338,0.03868643845863303,0.04202890632222338,61392000
0.038088541477918625,0.04107429634597417,0.03773091060980173,0.040834957976674274,57360000
0.04023801162838936,0.04035721969805605,0.03844710646553091,0.03844710646553091,78768000
0.040834955871105194,0.042028890868282126,0.03844708587675133,0.03916326308921632,75888000
0.04214903339743614,0.042746002824935646,0.04071576292911874,0.04071576292911874,143184000
0.04143192619085312,0.042745988158369254,0.04083495696817959,0.042745988158369254,235344000
0.03964101895689964,0.04143192307410427,0.03964101895689964,0.040715745896273414,54288000
0.03892485797405243,0.039880373894817536,0.03820868049825048,0.039880373894817536,90768000
0.04059654474258423,0.04107430262496516,0.03964102897782235,0.03988036738370969,108816000
0.0392833948135376,0.04131271869251052,0.038924848407036375,0.04083496084955211,79152000
0.03952181711792946,0.040357202426054145,0.03856630144575776,0.03964102513657772,51360000
0.0399995818734169,0.04059654783141827,0.03868643508595517,0.0396410319939549,46320000
0.04011878743767738,0.04131272269611849,0.03988036795775195,0.03988036795775195,105312000
0.03892485797405243,0.041074309331002035,0.03892485797405243,0.040954182351796056,36672000
0.03653696924448013,0.039163258348687016,0.03582079211870504,0.039163258348687016,163968000
0.03629765287041664,0.03653698790454397,0.03486529447124327,0.03629765287041664,60864000
0.03677539899945259,0.03820866903448042,0.0360592183224318,0.0361784297524219,40320000
0.0399995818734169,0.04011878991268658,0.037253161329760115,0.037253161329760115,88272000
0.04119350388646126,0.04214901599888523,0.04047732328856283,0.04119350388646126,65952000
0.037730906158685684,0.0416712572513377,0.037491571233714015,0.04131271091235915,69504000
0.040357206016778946,0.040834963895372625,0.03713395017074511,0.03892485131038437,153600000
0.03916327282786369,0.04059654653840864,0.038447095437308405,0.04035720812193396,30432000
0.03796933591365814,0.03964102903991296,0.0377309164367911,0.03868643220304962,98640000
0.03701474890112877,0.0384471040012924,0.0362976558375032,0.03832789593926626,69696000
0.04011878743767738,0.04035720691760282,0.03701473955161189,0.03725315903153733,89280000
0.040834955871105194,0.042028890868282126,0.039880359230887175,0.040357198086393244,130128000
0.04011878743767738,0.041074303216193056,0.03988036795775195,0.041074303216193056,48624000
0.038447100669145584,0.03964103612568522,0.03773092318113369,0.03964103612568522,33312000
0.03689461201429367,0.03916327104774782,0.03629764610244013,0.03916327104774782,36144000
0.03582081198692322,0.0376117169672906,0.03582081198692322,0.03677541245715969,48288000
0.03677539899945259,0.03677539899945259,0.035820798878545536,0.03677539899945259,35856000
0.03796933591365814,0.03856630524326812,0.03653698119366553,0.03653698119366553,38928000
0.03629765287041664,0.03844710085850307,0.0358208104130048,0.03844710085850307,31296000
0.03558148816227913,0.037730936922600454,0.03522293811486337,0.03629766591112029,67680000
0.036178432404994965,0.03629764384372555,0.03534304365282799,0.035581466530289166,37488000
0.03462596237659454,0.036297655951809206,0.03426833135719929,0.036297655951809206,227184000
0.032955169677734375,0.034625946997318864,0.03271583472959107,0.034506735571770315,126048000
0.031283482909202576,0.033432014793803595,0.030566386685023966,0.03295517246733923,123504000
0.03462596237659454,0.03486529743103958,0.03152191369670558,0.03199967170814434,226944000
0.03438754379749298,0.03486529840619889,0.03331281626605919,0.03486529840619889,120096000
0.03438754379749298,0.03462596334505981,0.033671366225124816,0.034506751863228685,48144000
0.03486528620123863,0.03629764426065837,0.03450673978378137,0.03474607817723294,99312000
0.0351036973297596,0.03522290531385798,0.034149097447468815,0.03522290531385798,33840000
0.033193591982126236,0.03510370421839409,0.03247741475967812,0.03510370421839409,96048000
0.033909764140844345,0.033909764140844345,0.03152189446978437,0.03343200642081606,144576000
0.03325321152806282,0.03438754306831116,0.03223809146711775,0.03367136551112942,35616000
0.03343202546238899,0.033671363923261685,0.032238089946840076,0.032238089946840076,25008000
0.03343202546238899,0.03414911849930703,0.033193605931121146,0.033193605931121146,19680000
0.035222914069890976,0.036297641132483946,0.034149105936564804,0.03486528319650654,171744000
0.03629765287041664,0.03641777985226228,0.035103717407996705,0.03558147537887747,168480000
0.03629765287041664,0.037253165396083136,0.03617844140203992,0.03629765287041664,69936000
0.03438754379749298,0.036297656967030634,0.03390978577269165,0.036297656967030634,28464000
0.03605923801660538,0.03605923801660538,0.033790578051605485,0.03390978954670434,35760000
0.037730906158685684,0.03820866391167112,0.03534303632290337,0.03641776324288112,151536000
0.03605923801660538,0.04083498093680285,0.035462271859628594,0.03940262563265159,451728000
0.033193591982126236,0.03629763923221383,0.03188044554472138,0.03629763923221383,178176000
0.03247741982340813,0.03271583929165787,0.03152190409168524,0.03271583929165787,303504000
0.03235729783773422,0.03343202176060197,0.031880455411902105,0.0327158443164929,162624000
0.032596636563539505,0.03295518308307912,0.03223809004399989,0.0324774285055939,130080000
0.03247741982340813,0.03414910947314792,0.03247741982340813,0.03247741982340813,104736000
0.03223808854818344,0.032715846519596345,0.03223808854818344,0.032715846519596345,82320000
0.032596636563539505,0.032715848037580306,0.03223809004399989,0.032715848037580306,88656000
0.03271584212779999,0.03271584212779999,0.031999664731603254,0.03247742263888162,98544000
0.03152190148830414,0.03271583658967016,0.03152190148830414,0.03271583658967016,130128000
0.03235729783773422,0.03259663285601117,0.031999666872383835,0.03235729783773422,41568000
0.032596636563539505,0.032715848037580306,0.032357301518040685,0.032596636563539505,78912000
0.032955169677734375,0.03343201196383477,0.03271583472959107,0.03277543873431844,125136000
0.03379055857658386,0.03438752780559618,0.032955169910881515,0.033074381337273445,153312000
0.03438754379749298,0.035103721369861146,0.03390978577269165,0.03390978577269165,95184000
0.03450674191117287,0.034625953358622334,0.0341491109849189,0.034387533879817835,36096000
0.03379055857658386,0.03462594724228621,0.03259662353465306,0.03450673581589428,61008000
0.03247741982340813,0.033909774491630504,0.03223808142579642,0.033850167062497355,51648000
0.03247741982340813,0.03271583929165787,0.03199966195754668,0.03247741982340813,49296000
0.03343202546238899,0.03438754144667006,0.03247742840771277,0.032955182983758116,64416000
0.03247741982340813,0.033671355023380756,0.03247741982340813,0.033193597157519315,74928000
0.031283482909202576,0.032715837498936584,0.031283482909202576,0.032715837498936584,158736000
0.032955169677734375,0.032955169677734375,0.03137242851162473,0.03223807693035067,83472000
0.03235729783773422,0.03295517933476985,0.03164111697753035,0.03295517933476985,193056000
0.032955169677734375,0.032955169677734375,0.031641107705561715,0.031999657495347375,210912000
0.03223808854818344,0.03319360449100924,0.03199966902725948,0.03319360449100924,115200000
0.03271584212779999,0.033074388582571876,0.031999664731603254,0.031999664731603254,73536000
0.033193591982126236,0.03379055778098923,0.03247741475967812,0.03379055778098923,109152000
0.0335521437227726,0.03402898266128397,0.03319359729757038,0.03367135516544759,92688000
0.03653696924448013,0.03653696924448013,0.033909764627271896,0.03462594175304699,269232000
0.03462596237659454,0.036536991006254245,0.03271584926048149,0.036536991006254245,88992000
0.03713395074009895,0.03713395074009895,0.034387533801163085,0.03510371116534112,224880000
0.037253160029649734,0.037491582932057614,0.036775405543686024,0.037491582932057614,198096000
0.03653696924448013,0.037491569185242,0.03653696924448013,0.037491569185242,63120000
0.03737236559391022,0.037969331437043036,0.03558146464841776,0.0367753997507774,186048000
0.040536943823099136,0.040834967337451185,0.037253161340159165,0.037253161340159165,211728000
0.04238744452595711,0.044178345477557515,0.041312717436263656,0.04298441037112591,401040000
0.04250664636492729,0.04310361553942869,0.04059653425810375,0.04286519270841588,138864000
0.040834955871105194,0.043462164222417964,0.040596536443352156,0.04250664865299407,137952000
0.04107430949807167,0.042506664455501664,0.04107430949807167,0.04119352096431374,137040000
0.041909683495759964,0.042268229863966625,0.04107429484874785,0.041790472072035165,103872000
0.040834955871105194,0.042149017803317666,0.040596536443352156,0.042028890868282126,43632000
0.04011878743767738,0.040834964806860656,0.03868643269931084,0.040834964806860656,178752000
0.03892485797405243,0.039641035449854374,0.037730922537867924,0.039641035449854374,112080000
0.03713395074009895,0.03868643242893792,0.03677540430135688,0.03868643242893792,213264000
0.03713395074009895,0.03820867454301905,0.03701473929292216,0.03701473929292216,80256000
0.037253160029649734,0.03808854886922527,0.037253160029649734,0.03808854886922527,60528000
0.03737236559391022,0.03749157702633582,0.0367753997507774,0.037253154161484614,98592000
0.03796933591365814,0.0384470937967874,0.03713395052327552,0.03725315855366183,244224000
0.03832787275314331,0.03844708074305558,0.03701472650938255,0.03725314590530033,388800000
0.038447100669145584,0.03940261660620106,0.03820868114966143,0.038327892617451016,452304000
0.03880564495921135,0.03892485299362091,0.0382086756094538,0.03844709509436744,313344000
0.037850137799978256,0.03880565381658122,0.03749159126939081,0.03880565381658122,255216000
0.037850137799978256,0.0382086843305657,0.03773092632226422,0.03808855733931103,89952000
0.038447100669145584,0.038447100669145584,0.03725316521260595,0.03785013464892328,240576000
0.038447100669145584,0.03856631213693517,0.03820868114966143,0.038327892617451016,183984000
0.038447100669145584,0.038924858637673324,0.03820868114966143,0.03856631213693517,31056000
0.03916327282786369,0.04083496602544895,0.038447095437308405,0.03868643385378309,212064000
0.041790492832660675,0.04226825086193214,0.039402621615979634,0.03988037964525109,197712000
0.04381981119513512,0.04489453516582211,0.04179048681690117,0.04202890633237817,239616000
0.0433429479598999,0.04429754790960071,0.04298440163715423,0.04346215936850959,84672000
0.041671253740787506,0.04370057706663309,0.04023798401866896,0.04370057706663309,223440000
0.041790492832660675,0.04250667041172973,0.040715768707266675,0.041790492832660675,193536000
0.04274599254131317,0.04322283145852252,0.04047733025922255,0.04131271900171077,279888000
0.05181971937417984,0.054208505350532864,0.044178350106506906,0.04573083177120397,1966992000
0.05134287104010582,0.052297467756721686,0.049431843164409225,0.05193984029451751,353088000
0.04823791980743408,0.05062579057383552,0.046566226485052487,0.05062579057383552,507984000
0.04799949377775192,0.04847724823589413,0.04513386546171071,0.047521735903515376,398064000
0.047760166227817535,0.04859647072205058,0.045850053226241215,0.048118712739259786,350352000
0.047043971717357635,0.04847724173167014,0.04632779446678183,0.047760148967933444,275376000
0.04967118799686432,0.05158130073902141,0.04776015974133982,0.04799949816502325,552384000
0.04949145391583443,0.051462089483830215,0.04740252582953539,0.05050657370773568,158640000
0.05373075231909752,0.053969171815156966,0.04871567595272141,0.049671188379802826,786864000
0.05122273787856102,0.053730734704274134,0.0503873492787062,0.053730734704274134,565344000
0.05062578245997429,0.050865117439862884,0.0484772470561686,0.04955105529339359,341088000
